Time (s)	Magnetic Field x (uT)	Magnetic Field y (uT)	Magnetic Field z (uT)	Absolute field (uT)
2.125061333	-5.660507202	-71.24514771	-401.695282	408.0036911
2.134969333	-5.948516846	-71.37542725	-402.2055664	408.532929
2.144878333	-5.728439331	-71.64587402	-402.5945435	408.960038
2.154786333	-5.656097412	-71.41419983	-402.37146	408.6988759
2.164694333	-6.179718018	-71.43130493	-402.7944031	409.1258381
2.174601333	-5.765625	-71.25090027	-401.8065796	408.1157441
2.184509333	-6.42276001	-71.13964844	-402.6627808	408.9491612
2.194417333	-6.152786255	-71.39422607	-401.9898071	408.3268266
2.204325333	-6.119140625	-71.33679199	-402.1009216	408.4256762
2.214232333	-6.498703003	-71.20584106	-402.1970825	408.5033637
2.224140333	-5.57774353	-71.45498657	-401.9530334	408.2929921
2.234048333	-6.189926147	-71.3946228	-402.3883972	408.7198669
2.243957333	-5.796722412	-71.57159424	-401.9580994	408.3214527
2.253866333	-5.897033691	-71.42637634	-402.3012085	408.6352464
2.263776333	-6.202819824	-71.51574707	-402.3671875	408.7203575
2.273682542	-5.489822388	-71.19926453	-401.7519531	408.0491456
2.283590542	-6.091705322	-71.14398193	-402.4332275	408.7188247
2.293500542	-5.797515869	-71.49604797	-402.0976563	408.445616
2.303409542	-6.013641357	-71.25836182	-402.6768799	408.9774903
2.313318542	-6.101028442	-71.25741577	-401.9094238	408.2230111
2.323226542	-5.482315063	-71.73944092	-401.4398804	407.8364632
2.333135542	-6.134246826	-71.49226379	-402.3588257	408.7069823
2.343045542	-5.689651489	-71.26046753	-401.4072876	407.7232357
2.352955542	-5.875717163	-71.21426392	-402.0560303	408.3565194
2.362864542	-6.07409668	-71.39715576	-401.8529053	408.191384
2.372772542	-5.623855591	-71.27809143	-402.2927246	408.5971492
2.382680542	-6.364593506	-71.46604919	-402.6850586	409.0270904
2.392589542	-5.653503418	-71.29827881	-402.1403198	408.4510295
2.402497542	-5.783081055	-71.13401794	-402.3582153	408.6387475
2.412406542	-6.080749512	-71.1579895	-402.1515503	408.4437591
2.422316542	-5.91267395	-71.42822266	-402.3406372	408.6746127
2.432225542	-6.400024414	-71.65626526	-402.3860779	408.7666037
2.442135542	-5.71307373	-71.27786255	-402.4049072	408.7087989
2.452045542	-6.267608643	-71.33102417	-402.8557739	409.1701022
2.461956542	-6.124389648	-71.24766541	-402.1240234	408.4329421
2.471865542	-6.070526123	-71.49342346	-401.5914917	407.9508391
2.481774542	-6.175765991	-71.1973877	-402.4759216	408.7714222
2.491684542	-5.585983276	-70.97531128	-401.7745972	408.0337302
2.501594542	-6.186233521	-71.56108093	-402.4663086	408.8256197
2.511504542	-5.899887085	-71.21461487	-401.7080078	408.0142811
2.521412542	-5.763458252	-71.22930908	-402.7435913	409.0345123
2.531322542	-6.719406128	-71.41062927	-402.2032471	408.548749
2.541231542	-5.842544556	-71.17181396	-401.5883179	407.8881458
2.551141542	-6.08706665	-71.40328979	-402.5864868	408.9148585
2.561050542	-5.828018188	-71.29667664	-401.8174133	408.1352907
2.570959542	-5.821090698	-71.25724792	-402.8519287	409.1468648
2.580869542	-6.154327393	-70.98191833	-402.4489136	408.7070302
2.590779542	-5.641235352	-71.45957947	-402.2396851	408.5768707
2.600689542	-5.992324829	-71.34048462	-402.366272	408.6856855
2.610599542	-5.379592896	-71.33670044	-401.7574768	408.077119
2.620509542	-5.722671509	-71.68804932	-402.2969971	408.6744416
2.630419542	-6.483673096	-71.39964294	-402.4295044	408.7657679
2.640329542	-5.411193848	-71.50202942	-401.8040161	408.152286
2.650238542	-6.125152588	-71.42773438	-403.020752	409.3472429
2.660148542	-5.787200928	-71.34739685	-401.7352295	408.0626635
2.670058542	-5.944198608	-71.5342865	-402.541626	408.8914872
2.679968542	-5.997009277	-71.49450684	-401.8582764	408.2125707
2.689879542	-5.761611938	-71.77761841	-402.0426025	408.4402979
2.699790542	-6.170211792	-71.6519165	-402.7332153	409.1040349
2.709701542	-5.730697632	-71.55241394	-401.454895	407.8218012
2.719613542	-5.88961792	-71.40988159	-402.7711182	409.0948941
2.729524542	-6.119171143	-71.45674133	-402.59729	408.9353104
2.739431542	-5.442169189	-71.667099	-402.3852234	408.7537869
2.749340542	-6.121856689	-71.26968384	-402.4797363	408.7869654
2.759251542	-5.860748291	-71.24537659	-402.4361877	408.7360239
2.769161542	-6.086776733	-71.68678284	-403.007019	409.3784326
2.779071542	-5.711120605	-71.50135803	-402.4649048	408.8068746
2.788982542	-5.184906006	-71.59719849	-402.7606812	409.10782
2.798891542	-6.139511108	-71.20825195	-403.1096191	409.3967193
2.808800542	-5.81678772	-71.44451904	-402.0351257	408.3753135
2.818710542	-5.860839844	-71.62922668	-403.1855774	409.540847
2.828620542	-5.748748779	-71.61380005	-402.3763428	408.7398998
2.838530542	-5.753967285	-71.33050537	-402.4328613	408.7460789
2.848441542	-6.337249756	-71.46099854	-402.7923279	409.1313902
2.858351542	-5.624435425	-71.42630005	-402.2118835	408.5434492
2.868263542	-5.984924316	-71.48028564	-402.6743774	409.0133308
2.878173542	-5.804489136	-71.47113037	-402.15802	408.5007805
2.888084542	-5.921813965	-71.60734558	-402.3621521	408.72727
2.897996542	-6.462036133	-71.48068237	-402.6092224	408.9565158
2.907906542	-5.609390259	-71.77624512	-402.4430237	408.832095
2.917817542	-6.114654541	-71.78649902	-402.836792	409.228752
2.927727542	-6.050003052	-71.28370667	-402.4072876	408.7170103
2.937639542	-5.614120483	-71.55601501	-402.6948547	409.0414743
2.947551542	-6.501190186	-71.45062256	-402.4988098	408.8431837
2.957462542	-5.415939331	-71.77357483	-402.3886719	408.775515
2.967372542	-5.945648193	-71.24430847	-402.4835815	408.7837272
2.977283542	-6.200790405	-71.61653137	-402.0695801	408.445008
2.987195542	-5.963516235	-71.3604126	-402.6503296	408.9684095
2.997106542	-6.484329224	-71.5196991	-402.1799927	408.5411367
3.007016542	-5.515319824	-71.4287262	-402.6529541	408.9766291
3.016927542	-6.057220459	-71.24874878	-403.0202637	409.3145576
3.026837542	-5.785568237	-71.38572693	-401.9417725	408.2726825
3.036747542	-5.732223511	-71.66090393	-402.741394	409.1072891
3.046657542	-5.958862305	-71.77526855	-402.3983154	408.7928589
3.056568542	-5.5128479	-71.53985596	-402.1813354	408.5317235
3.066479542	-6.376052856	-71.52084351	-402.2848511	408.6428594
3.076389542	-6.041793823	-71.50863647	-402.2659302	408.6170174
3.086300542	-6.165039063	-71.35510254	-402.7587891	409.077255
3.096210542	-6.196014404	-71.23617554	-402.1569519	408.4644382
3.106121542	-5.359527588	-71.25831604	-402.4446411	408.7397232
3.116032542	-6.107055664	-71.28042603	-402.3395996	408.6506438
3.125942542	-5.659790039	-71.49694824	-401.7610168	408.1124373
3.135853542	-6.010543823	-71.32131958	-402.8746948	409.1831827
3.145763542	-6.040603638	-71.26655579	-402.7130737	409.0149516
3.155673542	-5.80632019	-71.43371582	-402.3537903	408.6869972
3.165583542	-6.196502686	-71.24197388	-402.9246216	409.2212924
3.175493542	-5.96522522	-71.44355774	-401.8638306	408.2086527
3.185401542	-6.118377686	-71.57511902	-403.3363037	409.6835438
3.195311542	-6.21661377	-71.41889954	-402.3577271	408.6943186
3.205220542	-5.592651367	-71.38801575	-402.9240723	409.2375038
3.215130542	-6.268768311	-71.24557495	-402.8172607	409.117312
3.225041542	-5.785095215	-71.65246582	-401.6346741	408.0171009
3.234952542	-6.077041626	-71.79986572	-402.4669189	408.8664476
3.244862542	-6.202667236	-71.41352844	-401.7631531	408.1078243
3.254774542	-5.651107788	-71.41369629	-402.0297852	408.3623381
3.264685542	-5.9947052	-71.54626465	-402.4363403	408.7906708
3.274598458	-5.671142578	-71.64305115	-402.2618408	408.631224
3.284508458	-5.798034668	-71.37423706	-402.6722412	408.9900155
3.294419458	-5.788116455	-71.84199524	-401.9993896	408.4094561
3.304331458	-5.681838989	-71.33161926	-402.6335449	408.9428502
3.314242458	-6.121124268	-71.69760132	-402.6210632	409.0008982
3.324152458	-5.34614563	-71.41871643	-401.6876831	408.0223144
3.334062458	-5.941970825	-71.43518066	-402.2701416	408.6068512
3.343972458	-5.705657959	-71.51564026	-401.9456787	408.2981386
3.353881458	-5.916702271	-71.43551636	-402.6047363	408.9359535
3.363791458	-6.013778687	-71.12245178	-401.894043	408.1830355
3.373701458	-5.58416748	-71.25473022	-402.1801758	408.4817172
3.383611458	-6.349029541	-71.39781189	-402.9043579	409.2308387
3.393521458	-5.678970337	-71.04527283	-401.890564	408.1613736
3.403431458	-5.873733521	-71.53398132	-402.616394	408.9640228
3.413341458	-6.473861694	-71.37454224	-402.341095	408.6741891
3.423251458	-5.514312744	-71.48114014	-402.0983887	408.4398061
3.433161458	-5.794067383	-71.30477905	-403.0143738	409.3147056
3.443070458	-5.935638428	-71.22210693	-402.5544739	408.8495136
3.452979458	-5.848129272	-70.63082886	-402.8798828	409.0661494
3.462888458	-5.805328369	-71.09117126	-402.5723267	408.8424326
3.472797458	-5.57119751	-71.32049561	-401.9623413	408.2785509
3.482707458	-6.193405151	-71.03288269	-402.866272	409.1274395
3.492617458	-5.772079468	-70.99279785	-401.9176941	408.180263
3.502528458	-6.19960022	-71.09423828	-403.0742493	409.3429811
3.512438458	-6.091751099	-71.2069397	-402.426178	408.7228479
3.522350458	-5.674926758	-71.3349762	-402.6629639	408.9723048
3.532261458	-6.086608887	-71.49342346	-402.8588867	409.1987769
3.542171458	-5.57383728	-71.32707214	-401.7211914	408.0423195
3.552083458	-5.924484253	-71.41308594	-402.786438	409.1110399
3.561993458	-5.709152222	-71.37625122	-401.7318115	408.0632452
3.571902458	-5.574111938	-71.31248474	-402.2459717	408.5564379
3.581809458	-6.145446777	-71.29336548	-402.6242065	408.9336892
3.591717458	-5.576126099	-71.22689819	-402.341217	408.6353131
3.601623458	-6.081268311	-71.73547363	-403.0670776	409.4460026
3.611532458	-6.034988403	-71.50016785	-401.7073364	408.065533
3.621439458	-5.563140869	-71.33036804	-402.4070435	408.7179939
3.631346458	-6.494918823	-71.48532104	-402.7069092	409.0540182
3.641254458	-5.889785767	-71.21873474	-401.7885742	408.0941756
3.651162458	-6.284881592	-71.31932068	-402.4068909	408.7263768
3.661069458	-5.936676025	-70.973526	-401.8931885	408.1551426
3.670974458	-5.981277466	-71.24116516	-402.725769	409.0221563
3.680884458	-6.50630188	-71.11962891	-402.6609497	408.9451968
3.690794458	-5.689102173	-71.37327576	-401.9309692	408.2585142
3.700704458	-6.354385376	-71.56178284	-402.6783752	409.0370898
3.710615458	-5.634841919	-71.5796814	-402.0793457	408.4399619
3.720526458	-5.708633423	-71.22520447	-402.7184448	409.0082689
3.730436458	-6.215621948	-71.26463318	-401.7868652	408.1053381
3.740346458	-5.562042236	-71.3289032	-401.6144104	407.9373523
3.750257458	-5.94039917	-71.44386292	-402.6126709	408.9455669
3.760167458	-5.796096802	-71.35021973	-401.5625	407.8932336
3.770078458	-5.729446411	-71.4037323	-402.0956116	408.4264932
3.779989458	-6.435409546	-71.44224548	-402.2672729	408.6127358
3.789900458	-5.549865723	-71.46044922	-402.1046753	408.4428561
3.799811458	-6.019836426	-71.52384949	-402.6541748	409.0015696
3.809724458	-5.946151733	-71.44082642	-401.7948303	408.1399687
3.819636458	-5.961593628	-71.46868896	-402.8494263	409.1833016
3.829546458	-6.006607056	-71.35238647	-402.3085938	408.631187
3.839457458	-5.807098389	-71.36862183	-402.4604492	408.780645
3.849370458	-6.487533569	-71.25691223	-402.4075317	408.719289
3.859282458	-5.631332397	-71.12957764	-402.5405884	408.8154278
3.869194458	-5.827056885	-71.4725647	-402.7522888	409.0864068
3.879105458	-6.27305603	-71.23690796	-401.9983521	408.3095925
3.889016458	-5.540252686	-71.4863739	-402.7825317	409.1146098
3.898926458	-6.007720947	-71.29013062	-403.0838013	409.3835931
3.908837458	-5.700134277	-71.25587463	-402.4498291	408.7490136
3.918747458	-5.799942017	-71.63557434	-402.5223999	408.888221
3.928658458	-5.687866211	-71.33886719	-402.3936768	408.7080338
3.938568458	-5.28314209	-71.41622925	-402.40448	408.7267485
3.948477458	-5.895355225	-71.41038513	-402.7532349	409.0774578
3.958387458	-5.453018188	-71.3505249	-401.9567566	408.2767039
3.968297458	-5.78427124	-71.29273987	-402.6177368	408.9219419
3.978207458	-5.939193726	-71.75138855	-401.8730469	408.2713333
3.988116458	-5.64364624	-71.58808899	-402.3772583	408.7348324
3.998026458	-6.071411133	-71.61096191	-402.4299316	408.7968221
4.007937458	-5.262405396	-71.54464722	-401.3551025	407.715891
4.017847458	-5.840621948	-71.53166199	-402.3265381	408.6777885
4.027758458	-5.558013916	-71.65792847	-401.5926208	407.9735081
4.037669458	-5.660629272	-71.70811462	-402.2095642	408.5910302
4.047578458	-6.055999756	-71.57292175	-402.4441833	408.8039615
4.057489458	-5.940963745	-71.70346069	-401.9056702	408.2950514
4.067400458	-5.835678101	-71.60151672	-402.7526245	409.1094094
4.077310458	-5.901046753	-71.75314331	-401.5305176	407.9339315
4.087220458	-5.783599854	-71.79522705	-402.6079102	409.0001638
4.097130458	-6.337127686	-71.26428223	-402.4572144	408.7671299
4.107039458	-5.183609009	-71.22386169	-402.1077881	408.3997815
4.116948458	-6.076782227	-71.77514648	-402.3497925	408.7468097
4.126858458	-5.763122559	-71.56333923	-401.8008728	408.1647541
4.136768458	-5.601379395	-71.78131104	-402.8273315	409.2111815
4.146679458	-5.952911377	-71.42858887	-402.2320557	408.5683628
4.156589458	-5.7837677	-71.61216736	-401.8453369	408.2173799
4.166498458	-6.022354126	-71.50732422	-402.5241089	408.8706695
4.176408458	-5.70489502	-71.76068115	-401.5091858	407.9114701
4.186318458	-5.669555664	-71.67857361	-402.6791382	409.0482247
4.196228458	-5.966125488	-71.61975098	-402.2715759	408.6409233
4.206138458	-5.378738403	-71.75622559	-402.4377441	408.820284
4.216049458	-6.019989014	-71.56057739	-402.3112793	408.670432
4.225959458	-6.04901123	-71.41079712	-401.5093384	407.855172
4.235870458	-5.705780029	-71.3837738	-401.4627991	407.7996789
4.245779458	-6.215820313	-71.150177	-401.4271851	407.7312461
4.255688458	-5.25793457	-71.395401	-401.777832	408.1058386
4.265599458	-6.218978882	-71.47943115	-401.8601074	408.2150545
4.275507542	-5.564468384	-71.26353455	-401.2356567	407.5530725
4.285418542	-5.677307129	-71.21939087	-402.1907349	408.4872344
4.295327542	-5.799255371	-71.52322388	-401.4767151	407.8391297
4.305237542	-5.536270142	-71.35025024	-402.5140991	408.8265017
4.315147542	-6.104980469	-71.27548218	-402.3703918	408.6800673
4.325056542	-5.586532593	-70.92243958	-401.3329163	407.5896361
4.334966542	-5.764129639	-71.3449707	-402.4144897	408.730659
4.344876542	-5.858215332	-71.55685425	-401.9802551	408.3415575
4.354785542	-5.432388306	-71.49504089	-402.524231	408.8603774
4.364693542	-6.259506226	-71.47036743	-401.694519	408.051077
4.374603542	-5.642105103	-71.29191589	-401.456665	407.7766846
4.384512542	-5.716629028	-71.64576721	-402.4785156	408.8456327
4.394421542	-5.905029297	-71.14784241	-401.7456665	408.0397841
4.404331542	-5.601959229	-71.06915283	-402.4025879	408.66863
4.414241542	-5.979248047	-71.32055664	-402.2796631	408.5967456
4.424149542	-5.636352539	-71.28929138	-402.3713379	408.6766755
4.434058542	-5.886886597	-71.74356079	-402.7718506	409.1539534
4.443967542	-5.791305542	-71.59040833	-402.1610107	408.5244232
4.453876542	-5.967926025	-71.49182129	-402.4482422	408.7924709
4.463785542	-6.109649658	-71.42372131	-401.7201233	408.0658442
4.473691542	-5.610916138	-71.41168213	-401.758728	408.0945801
4.483598542	-6.154525757	-71.5040741	-402.6622314	409.0080481
4.493505542	-5.713439941	-71.40008545	-401.6320801	407.9692922
4.503414542	-5.729248047	-71.30773926	-401.9959717	408.3116202
4.513323542	-5.930328369	-71.17196655	-401.5140686	407.8163372
4.523232542	-5.649932861	-71.48574829	-402.0971069	408.4412043
4.533142542	-6.177322388	-71.41908264	-403.2302856	409.5528146
4.543051542	-5.808319092	-71.31855774	-401.7359009	408.0585832
4.552960542	-6.103607178	-71.77726746	-403.1881104	409.5728049
4.562868542	-6.273117065	-71.32743835	-401.628479	407.9612612
4.572776542	-5.501617432	-71.77952576	-402.2160645	408.6077956
4.582683542	-5.889007568	-71.59585571	-402.172699	408.5382807
4.592592542	-5.689651489	-71.20362854	-402.2470703	408.5401258
4.602499542	-6.145889282	-71.35690308	-402.7459717	409.0646615
4.612406542	-5.894332886	-71.28614807	-401.7129517	408.0315596
4.622313542	-5.564300537	-71.29708862	-402.3097534	408.6164142
4.632223542	-5.999008179	-71.35845947	-402.4289551	408.7506351
4.642132542	-5.323928833	-71.21156311	-401.9884338	408.281927
4.652041542	-6.051055908	-71.33087158	-402.7370605	409.0499339
4.661949542	-5.526870728	-71.45343018	-402.0174561	408.3554505
4.671857542	-5.532562256	-71.41043091	-402.0768738	408.4065025
4.681766542	-5.693328857	-71.72463989	-402.6259766	409.004297
4.691673542	-5.642074585	-71.61387634	-401.9975586	408.3655439
4.701582542	-5.839828491	-71.56436157	-403.1434021	409.4876849
4.711490542	-5.727539063	-71.33830261	-402.2647705	408.5815753
4.721398542	-5.573791504	-71.33427429	-402.4367981	408.748116
4.731307542	-6.543792725	-71.30102539	-402.0826416	408.4080167
4.741216542	-5.489318848	-71.34762573	-401.7154541	408.0391187
4.751124542	-6.034957886	-71.2428894	-402.3197021	408.6234364
4.761033542	-5.701828003	-71.34909058	-401.7575684	408.0837504
4.770942542	-5.941452026	-71.25486755	-402.1636353	408.4704965
4.780851542	-6.19203186	-71.49423218	-402.0697937	408.4236593
4.790761542	-5.653640747	-71.35548401	-401.673645	408.0015758
4.800669542	-6.254104614	-71.49620056	-402.6969604	409.0423725
4.810578542	-6.068130493	-71.43078613	-402.1600342	408.499538
4.820487542	-6.353515625	-71.39285278	-402.6221313	408.9521821
4.830395542	-6.449584961	-71.3730011	-402.2897034	408.6229409
4.840305542	-5.885894775	-71.45474243	-402.1468506	408.4880823
4.850215542	-6.364425659	-71.31567383	-402.3048096	408.6264689
4.860126542	-5.744400024	-71.09649658	-401.7282715	408.0114141
4.870036542	-5.80657959	-70.92874146	-402.6251221	408.8662271
4.879945542	-6.16796875	-71.36271667	-402.1695557	408.49851
4.889854542	-5.622634888	-71.5877533	-402.4813538	408.8369609
4.899762542	-5.910430908	-71.34385681	-403.0957642	409.4033148
4.909671542	-5.896957397	-71.21806335	-401.8406372	408.1454206
4.919581542	-5.89616394	-71.5068512	-402.599823	408.943287
4.929491542	-5.756774902	-71.49604797	-402.4428711	408.7848943
4.939401542	-5.647674561	-71.68933105	-402.6217651	408.9933278
4.949311542	-6.360107422	-71.64929199	-402.3268433	408.7064482
4.959221542	-5.76953125	-71.68597412	-401.818634	408.2038474
4.969130542	-5.959869385	-71.47900391	-402.6300659	408.9691162
4.979039542	-5.807983398	-71.38380432	-402.0282593	408.3578106
4.988947542	-5.311508179	-71.81031799	-402.5015869	408.8917477
4.998856542	-6.047821045	-71.44677734	-402.569519	408.9051672
5.008767542	-5.520446777	-71.40119934	-401.8495178	408.1808932
5.018678542	-5.820053101	-71.65899658	-402.7298889	409.096869
5.028589542	-5.806106567	-71.44372559	-401.7222595	408.0670173
5.038500542	-5.665710449	-71.77565002	-402.0541077	408.4499354
5.048410542	-5.937515259	-71.43217468	-401.9083252	408.25006
5.058318542	-5.769714355	-71.79541016	-401.4329834	407.843488
5.068227542	-6.034133911	-71.44030762	-402.3620605	408.6995915
5.078135542	-5.843978882	-71.49554443	-401.9379272	408.2889446
5.088045542	-5.688949585	-71.75086975	-401.5814819	407.9806835
5.097954542	-6.550384521	-71.75856018	-402.1079407	408.5131509
5.107863542	-5.732131958	-71.64732361	-402.1016846	408.4751658
5.117773542	-6.215698242	-71.41311646	-402.4590454	408.7930422
5.127682542	-5.667953491	-71.25846863	-401.8356323	408.144301
5.137591542	-5.720397949	-71.31582642	-402.1307373	408.4455899
5.147499542	-6.627960205	-70.98838806	-402.3634644	408.6314214
5.157408542	-5.64263916	-71.11941528	-401.4653625	407.7551323
5.167318542	-6.40737915	-71.27661133	-402.5017395	408.8142122
5.177228542	-6.045196533	-71.27008057	-401.8762207	408.191702
5.187139542	-6.202377319	-71.59475708	-402.4808044	408.8460305
5.197049542	-5.939910889	-71.31030273	-401.6057129	407.9308648
5.206959542	-5.746932983	-71.74742126	-401.8952026	408.2896932
5.216869542	-5.797271729	-71.69850159	-402.321228	408.7011794
5.226779542	-5.696487427	-71.22200012	-401.7842712	408.0877649
5.236688542	-5.808303833	-71.45761108	-402.5473633	408.8817754
5.246598542	-5.995117188	-71.46650696	-401.7736816	408.1243613
5.256508542	-5.623657227	-71.60675049	-401.9063721	408.2742756
5.266418542	-6.36730957	-71.10722351	-402.3699951	408.6543684
5.276327208	-6.056945801	-71.41963196	-401.7519531	408.0956778
5.286237208	-6.001998901	-71.35275269	-402.8863831	409.2000452
5.296147208	-6.022781372	-71.15380859	-401.7140503	408.0114172
5.306057208	-5.56022644	-71.38987732	-401.7224426	408.0543488
5.315967208	-6.270050049	-71.92488098	-402.6017456	409.0240428
5.325876208	-5.986038208	-71.59838867	-401.1954956	407.5781982
5.335786208	-6.130157471	-71.75996399	-402.3863525	408.7809291
5.345693208	-6.142944336	-71.69013977	-402.0797119	408.4670203
5.355602208	-6.02355957	-71.47537231	-402.9250793	409.2598584
5.365511208	-6.27041626	-71.724823	-402.3088989	408.7006466
5.375420208	-6.028671265	-71.89988708	-401.5374756	407.9684828
5.385329208	-6.517883301	-71.7875061	-402.3563843	408.7622644
5.395239208	-6.339630127	-71.82615662	-401.4455872	407.8697674
5.405149208	-6.135177612	-71.75547791	-402.1687622	408.5660318
5.415059208	-6.658752441	-71.70663452	-402.3970337	408.7903535
5.424968208	-5.724990845	-71.47059631	-401.8810425	408.2268903
5.434879208	-6.028717041	-71.39982605	-402.7917786	409.1155063
5.444789208	-5.672744751	-71.93325806	-402.2198486	408.640894
5.454700208	-5.942245483	-71.792099	-402.2174377	408.6175265
5.464610208	-6.428695679	-71.47996521	-402.3392639	408.6900988
5.474521208	-6.041732788	-71.66233826	-401.8947144	408.2785259
5.484432208	-6.179351807	-71.48977661	-402.9152832	409.2550525
5.494343208	-5.946258545	-71.80667114	-401.614624	408.0267911
5.504253208	-5.779251099	-71.69128418	-402.7830505	409.1542811
5.514163208	-6.396209717	-71.74932861	-402.4111938	408.8075912
5.524072208	-5.464279175	-71.86270142	-401.5397339	407.9562036
5.533982208	-6.119232178	-71.48268127	-402.7616882	409.1016942
5.543891208	-5.7137146	-71.44671631	-401.8273926	408.1697358
5.553799208	-5.99571228	-71.74331665	-402.473938	408.8622296
5.563709208	-6.010772705	-71.90548706	-401.7807617	408.2086586
5.573621208	-5.778945923	-71.67904663	-401.745575	408.1308478
5.583532208	-6.475738525	-71.79483032	-402.2054443	408.6143075
5.593444208	-5.657989502	-71.7535553	-401.4139709	407.8158428
5.603355208	-6.113693237	-71.62431335	-402.6151733	408.9821479
5.613266208	-6.106567383	-71.44673157	-401.7998657	408.1483281
5.623177208	-5.744934082	-71.65840149	-402.3864441	408.7576069
5.633089208	-6.136688232	-71.74095154	-402.6792908	409.0660513
5.643002208	-5.554214478	-71.43888855	-401.4301147	407.7750619
5.652914208	-5.872375488	-71.42567444	-402.5571289	408.8867249
5.662826208	-5.623199463	-71.87088013	-401.4642944	407.8855519
5.672737208	-5.431640625	-71.79508972	-402.6768799	409.0632069
5.682648208	-6.114120483	-71.73529053	-402.0078125	408.403741
5.692561208	-5.772506714	-71.32670593	-402.0431519	408.3619923
5.702472208	-5.755706787	-71.2673645	-402.9678345	409.2618245
5.712384208	-5.772521973	-71.45956421	-401.8308105	408.1761772
5.722295208	-5.324386597	-71.73727417	-402.2505493	408.6319738
5.732207208	-5.988555908	-71.61523438	-401.8899536	408.2647908
5.742119208	-5.779418945	-71.6607666	-401.8616943	408.2419485
5.752030208	-6.463867188	-71.40927124	-402.1862183	408.5276242
5.761941208	-5.755661011	-71.47956848	-401.8253784	408.1740941
5.771850208	-5.589233398	-71.34880066	-402.3106689	408.626682
5.781762208	-6.107589722	-71.53266907	-402.6730957	409.0230402
5.791672208	-5.605545044	-71.48408508	-402.2131958	408.5545881
5.801583208	-6.133956909	-71.64274597	-403.0202026	409.3844064
5.811493208	-6.087646484	-71.59535217	-402.2254028	408.5929864
5.821405208	-5.844543457	-71.64916992	-402.5028076	408.8719511
5.831316208	-6.134628296	-71.5763092	-402.0206299	408.3887713
5.841228208	-6.066131592	-71.92698669	-401.8456421	408.2771233
5.851140208	-6.075393677	-71.92176819	-402.6784058	409.0960152
5.861052208	-5.696472168	-71.68788147	-402.2129517	408.5913125
5.870963208	-5.969116211	-71.41038513	-402.7927856	409.1174668
5.880873208	-5.930236816	-71.48701477	-402.642334	408.9821636
5.890783208	-5.403686523	-71.92184448	-402.5794983	408.9892468
5.900694208	-5.928726196	-71.30250549	-402.807251	409.1123055
5.910604208	-5.936859131	-71.96217346	-402.7062988	409.1285419
5.920513208	-5.949645996	-71.56210327	-402.6868286	409.0393806
5.930422208	-5.971130371	-71.78973389	-402.9061584	409.2954835
5.940332208	-5.29977417	-71.70127869	-401.7435303	408.1262367
5.950243208	-6.173355103	-71.74000549	-402.5536499	408.9427585
5.960153208	-5.564834595	-71.7567749	-402.1485596	408.5382064
5.970064208	-6.140319824	-71.74372864	-403.0097656	409.3919116
5.979974208	-5.967391968	-71.5451355	-402.2796326	408.6358023
5.989884208	-5.532562256	-71.42866516	-402.2586975	408.5886968
5.999795208	-5.998458862	-71.67021179	-403.1638794	409.5286491
6.009705208	-5.678985596	-71.47772217	-401.7906494	408.1385079
6.019615208	-5.415924072	-71.60366821	-403.1520386	409.4972329
6.029525208	-6.076324463	-71.69395447	-401.9353027	408.324543
6.039436208	-5.798919678	-71.73420715	-402.4025269	408.7874968
6.049347208	-6.324935913	-71.78465271	-402.7207642	409.1174099
6.059257208	-6.061843872	-71.52990723	-402.140686	408.4977417
6.069168208	-6.077056885	-71.92259216	-403.025116	409.4374604
6.079078208	-6.149536133	-71.98068237	-402.3492737	408.7835289
6.088988208	-5.412734985	-72.06700134	-402.4823608	408.9193089
6.098898208	-6.387771606	-71.6091156	-402.3308105	408.7037438
6.108809208	-5.989944458	-71.64607239	-402.1792908	408.5550404
6.118720208	-5.907455444	-71.92790222	-402.6882324	409.1043066
6.128629208	-5.933761597	-71.77186584	-402.2988586	408.6939955
6.138540208	-5.207305908	-72.07611084	-401.597229	408.0470759
6.148449208	-5.694000244	-71.52435303	-402.5618286	408.9060779
6.158359208	-5.535995483	-71.55166626	-402.113739	408.4675597
6.168269208	-5.87411499	-72.09158325	-402.7473145	409.1907879
6.178180208	-6.078292847	-71.9057312	-402.1439819	408.5672063
6.188090208	-5.707427979	-71.67704773	-402.5907898	408.9615116
6.198000208	-6.053497314	-71.64686584	-402.3651123	408.7390388
6.207909208	-5.489349365	-71.53518677	-402.2217407	408.5703668
6.217819208	-6.128341675	-71.42832947	-403.0559082	409.3820074
6.227729208	-5.664901733	-71.61177063	-401.7959595	408.1670367
6.237639208	-5.704162598	-71.56477356	-402.0059814	408.3660899
6.247548208	-5.978988647	-71.62518311	-402.5076904	408.8744991
6.257457208	-5.377883911	-71.33305359	-402.3914185	408.7005992
6.267368208	-5.987045288	-71.91339111	-403.1826477	409.5895848
6.277275167	-5.747909546	-71.22944641	-401.6255493	407.9335171
6.287186167	-5.791595459	-71.68675232	-402.5524597	408.9266632
6.297096167	-6.209350586	-71.38259888	-401.9241943	408.2610555
6.307005167	-5.530609131	-71.45451355	-401.8850098	408.2253008
6.316915167	-6.02104187	-71.30249023	-402.6260986	408.9352924
6.326826167	-5.716217041	-71.21923828	-401.6078491	407.9138629
